PostCommentID,Post Created-Time,Post Keyword,Post Message,Post Attachment,Comment Created-Time,Comment UserName,Comment UserID,Comment Message
121580125458_10158336320005459_10158336463265459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T07:17:10+0000,Dirk Röver,1194845673940479_,Für unsere Goldstücke!
121580125458_10158336320005459_10158336467760459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T07:19:08+0000,Martin Brunnemann,918010358335332_,"Vor allem sollten mal geprüft werden, wer da überwacht werden müsste. Manche Überwacher sind weiter vom Grundgesetz entfernt, als die Über wachten."
121580125458_10158336320005459_10158336468425459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T07:19:16+0000,Serdar Cetin,10206741618807671_,"Bei einigen Kommentaren hier kann man sich echt an Kopf fassen, da schimpfen sie auf Flüchtlinge, auf Menschen die überhaupt nichts dafür können, anstatt auf die Sicherheitsdienste, die den Staat verarschen und eure Steuergelder abkassieren. Aber typisch deutsch, nach oben hin Buckeln, nach unten hin treten. Erbärmliche Rassisten."
121580125458_10158336320005459_10158336516980459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T07:42:58+0000,Claudine Hamerick,10206740338905858_,"Da verdient sich wohl jemand eine goldene Nase ! WEM gehören die Sicherheitsfirmen, die Millionen kassieren wohl ? Vermutlich einem hanseatischen, ehrbaren, Hamburger Kaufmann."
121580125458_10158336320005459_10158336520035459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T07:44:43+0000,Kay Rehders,10211073182206577_,"Leider gibt es zu viele Abzocker, nicht nur bei den Sicherheitsdiensten, auch der eine oder andere Vermieter verdient sich eine goldene Nase an uns und den Flüchtlingen. Eine vernünftige staatliche Kontrolle würde eine Menge Geld sparen."
121580125458_10158336320005459_10158336527330459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T07:49:19+0000,Maximilian Schröder,10206887566342300_,Wilfried Schröder
121580125458_10158336320005459_10158336543255459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T07:58:42+0000,Axel Jürgens,1157666030998354_,"Man sollte die Sicherheitsdienste einfach abziehen bzw. nur die Umgebung schützen lassen. Sollen sie doch ihre Konflikte da austragen wie sie wollen oder eben die Heime auf eigenen Wunsch auch anzünden. Nur umquartieren darf dann nicht sein. Wenn es ihnen nicht mehr gefällt, wird ihnen ein Flug in ein Land ihrer Wahl spendiert und fertig. Schulz kann ja vorher da jeweils ankündigen, dass die lieben Gäste ""wertvoller als Gold"" sind, und dann klappt das schon."
121580125458_10158336320005459_10158336553780459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T08:04:02+0000,Muzaffer Güner,1327536960669212_,Keine Gerechtigkeit in Deutschland schwach und unverständlich
121580125458_10158336320005459_10158336558270459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T08:06:24+0000,Knut Ratni Delgel Kiene,207360243102999_,Was kost die Welt
121580125458_10158336320005459_10158336561625459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T08:08:52+0000,Bianca Bothe,10207731871885870_,Das ist ja ein Schnäppchen ?
121580125458_10158336320005459_10158336606915459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T08:29:09+0000,Malvine Kirsch,1122126357901238_,"Nicht Hamburg, sondern der fleissig arbeitende Steuerzahler muss dieses Geld aufbringen!"
121580125458_10158336320005459_10158336618140459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T08:34:20+0000,Chriz Yoo,1041409265965933_,Weko wird reich ??
121580125458_10158336320005459_10158336630105459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T08:42:40+0000,Marie Na,460276337640011_,
121580125458_10158336320005459_10158336653855459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T08:54:33+0000,Jon As,1343538459023600_,wo waren die als es noch keine gab? die 5600 euro ...
121580125458_10158336320005459_10158336729910459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T09:34:31+0000,Sarah Hanneken,10209965994940560_,Ich bin jetzt nicht pro Flüchtling aber die Zahlen glaube ich nicht
121580125458_10158336320005459_10158336743545459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T09:40:42+0000,Nico Brnds,1324816217614506_,"ja genau :D .... aber mal anders, wer bewacht unsere Schulen/Kindergärten?"
121580125458_10158336320005459_10158336777570459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T09:58:14+0000,Paula Behrend,10212419609751183_,"....""pro FLÜCHTLING""?"
121580125458_10158336320005459_10158336799390459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T10:08:29+0000,Reinhard Rybicki,243222586153328_,
121580125458_10158336320005459_10158336799990459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T10:08:43+0000,Reinhard Rybicki,243222586153328_,
121580125458_10158336320005459_10158336909430459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T10:56:07+0000,Peter Ludwig,237122150099121_,"Was könnte man für das Geld viele hungende Menschen in Afrika versorgen, anstatt die ganzen Wirtschaftsflüchtlinge hier zuzufüttern!"
121580125458_10158336320005459_10158337024705459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T11:42:23+0000,Basti Siffredi,1227956893960125_,"Sollte das Linke Pack bezahlen und die vernebelten Hamburger, die die SPD und die Grünen gewählt haben!!! Sind ja weitaus über 60%! ???"
121580125458_10158336320005459_10158337062575459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T11:58:35+0000,Michael Repky,10207790276257340_,"unser Beamten, bzw. Staatsangestellten haben es ja"
121580125458_10158336320005459_10158337131835459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T12:26:39+0000,Karl Meckeu,398102917194733_,http://hpde.i.lithium.com/t5/image/serverpage/image-id/18452i52353EAE07B051D6?v=1.0
121580125458_10158336320005459_10158337165185459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T12:38:51+0000,Klier Jo,1546744285359233_,"Stefan Röhrl, Ilja Weber"
121580125458_10158336320005459_10158337649835459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T15:10:33+0000,Mario Meier,1369205163103679_,
121580125458_10158336320005459_10158337719520459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T15:34:22+0000,Manfred Beyer,356380014722472_,"Mit Sicherheit hat das Sicherheitsgewerbe auch zukünftig  ""goldenen Boden""!"
121580125458_10158336320005459_10158337868815459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T16:14:58+0000,Dennis Berthold,1763478750486928_,James Rash Oliver Fahnster
121580125458_10158336320005459_10158338260305459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T18:20:31+0000,Marcel Cookiecore,1719392004988062_,"oh jaaa! da sind ja wieder unsere schönen ""Steuergelder"" !!!"
121580125458_10158336320005459_10158338289385459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T18:29:37+0000,Andre Uhl,1234158729985737_,einfach zu teuer..
121580125458_10158336320005459_10158339386195459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-29T23:35:16+0000,Ruth Kornhardt,1044337942343208_,
121580125458_10158336320005459_10158339598280459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-30T00:46:31+0000,Patrick Steinberg,1173343489424478_,Ich komme selber aus der Sicherheit. Solche summen sind großer Schwachsinn.  Dazu kommt das der Staat kaum seriösen Firmen die Aufträge übergibt.  15 Euro die Stunde wird nicht gezahlt. Firmen gehen unter Preis um so den Zuschlag zu bekommen.  5600 Euro pro Flüchtling ist utopisch
121580125458_10158336320005459_10158339601085459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-30T00:47:44+0000,Patrick Steinberg,1173343489424478_,Also liebes Hamburger Abendblatt woher bezieht ihr eure Quellen
121580125458_10158336320005459_10158340533345459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-30T05:35:01+0000,Andreas Stender,1281919805227227_,NEIN
121580125458_10158336320005459_10158341034575459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-30T09:17:00+0000,Michael Bradtke,1204530212935010_,Die müssen nicht bewacht werden  Zaun zu und dann können wichtige Orte bewacht werden da ist das Geld sinnvoller angelegt oder man renoviert Schulen dann das wäre ne Sinnvolle Ausgabe
121580125458_10158336320005459_10158341083180459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-30T09:45:02+0000,Jörg Schwerin,1280261695330545_,"Allein der Gedanke, das Menschen, die vor was auch immer in Massen fliehen, zu uns kommen, einem der reichsten Länder und dann beschützt werden müssen... diese Vorstellung ekelt mich an! Uns geht es einfach zu gut..."
121580125458_10158336320005459_10158341087480459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-30T09:47:30+0000,Bernhard Stegk,1213421015405984_,...Frechheit unaufhaltsam...
121580125458_10158336320005459_10158341096115459,2017-03-29T06:05:56+0000,Flüchtling,Für die Bewachung der Unterkünfte muss Hamburg Tausende Euro pro Flüchtling aufbringen. Profitieren Sicherheitsdienste über Gebühr?,Hamburg: Bewachung der Heime kostet 5600 Euro pro Flüchtling,2017-03-30T09:52:47+0000,Rubia Boetticher,384683841879394_,"Wenn dieser Senat nicht in der Lage ist, diese Massenunterkünfte aufzulösen, dann ist das wohl nötig. allerdings wie kommt dieser Betrag zustande? 5600 pro Flüchtling? Pro Jahr?"
121580125458_10158318063285459_10158318115855459,2017-03-25T18:45:46+0000,Islam,Bei der islamischen Religionsgemeinschaft Ditib tobt ein Machtkampf. Hamburgs Landeschef Sedat Simsek gerät dabei zwischen die Fronten.,Kann dieser Mann Erdogan die Stirn bieten?,2017-03-25T19:02:23+0000,Ugur Yalcin,669130579914982_,"Er soll das mal versuchen, danach will ich mal sehen ob er in die Türkei kann zu seine Heimat ??"
121580125458_10158318063285459_10158318121510459,2017-03-25T18:45:46+0000,Islam,Bei der islamischen Religionsgemeinschaft Ditib tobt ein Machtkampf. Hamburgs Landeschef Sedat Simsek gerät dabei zwischen die Fronten.,Kann dieser Mann Erdogan die Stirn bieten?,2017-03-25T19:04:05+0000,Ronny Wagner,1501484713214098_,"""Sein Islam sei liberal und weltoffen"" - gemessen am 16. Jhd. ?"
121580125458_10158318063285459_10158319367940459,2017-03-25T18:45:46+0000,Islam,Bei der islamischen Religionsgemeinschaft Ditib tobt ein Machtkampf. Hamburgs Landeschef Sedat Simsek gerät dabei zwischen die Fronten.,Kann dieser Mann Erdogan die Stirn bieten?,2017-03-25T23:31:46+0000,Grit Schröder,1367229329976437_,Wir alle können Erdogan die Stirn bieten und ich bitte Fr.Merkel um Unterstützung
121580125458_10158318063285459_10158319369535459,2017-03-25T18:45:46+0000,Islam,Bei der islamischen Religionsgemeinschaft Ditib tobt ein Machtkampf. Hamburgs Landeschef Sedat Simsek gerät dabei zwischen die Fronten.,Kann dieser Mann Erdogan die Stirn bieten?,2017-03-25T23:32:22+0000,Grit Schröder,1367229329976437_,Ihm bei zustehen hinter Ihm stehen das zählt
121580125458_10158318063285459_10158332387345459,2017-03-25T18:45:46+0000,Islam,Bei der islamischen Religionsgemeinschaft Ditib tobt ein Machtkampf. Hamburgs Landeschef Sedat Simsek gerät dabei zwischen die Fronten.,Kann dieser Mann Erdogan die Stirn bieten?,2017-03-28T11:13:15+0000,Schroeder Sebastian,1321453487884909_,"Serdar Somuncu wäre die richtige Wahl, intellektuell auf einem sehr hohen Niveau. Er könnte es mit jedem Aufnehmen. #H2Universe"
121580125458_10158316096665459_10158316109535459,2017-03-25T09:20:11+0000,Zuwander,Erstmals wird der Einfluss von Zuwanderung auf die Leistungen berücksichtigt. Studie liegt dem Abendblatt exklusiv vor.,Studie sieht Hamburgs Schüler bundesweit auf Platz eins,2017-03-25T09:26:55+0000,Michael Stade,298070080625510_,Wer's glaubt wird selig.
